Site;Depth;Quadrat;Genus;Species;Size;Status;Observations;Photo_Number
Moorea;20;25;Pocillopora;verrucosa;Big;Healthy;1;
Moorea;20;25;Pocillopora;verrucosa;Medium;Dead;1;
Moorea;20;25;Pocillopora;verrucosa;Medium;Bleached;0;
Moorea;20;25;Pocillopora;verrucosa;Medium;Pale;1;
Moorea;20;25;Pocillopora;verrucosa;Medium;Healthy;2;
Moorea;20;25;Pocillopora;verrucosa;Small;Dead;0;
Moorea;20;25;Pocillopora;verrucosa;Small;Bleached;0;
Moorea;20;25;Pocillopora;verrucosa;Small;Pale;0;
Moorea;20;25;Pocillopora;verrucosa;Small;Healthy;1;
Moorea;20;25;Pocillopora;meandrina;Big;Dead;0;
Moorea;20;25;Pocillopora;meandrina;Big;Bleached;0;
Moorea;20;25;Pocillopora;meandrina;Big;Pale;0;
Moorea;20;25;Pocillopora;meandrina;Big;Healthy;0;
Moorea;20;25;Pocillopora;meandrina;Medium;Dead;0;
Moorea;20;25;Pocillopora;meandrina;Medium;Bleached;0;
Moorea;20;25;Pocillopora;meandrina;Medium;Pale;1;
Moorea;20;25;Pocillopora;meandrina;Medium;Healthy;1;
Moorea;20;25;Pocillopora;meandrina;Small;Dead;0;
Moorea;20;25;Pocillopora;meandrina;Small;Bleached;0;
Moorea;20;25;Pocillopora;meandrina;Small;Pale;0;
Moorea;20;25;Pocillopora;meandrina;Small;Healthy;0;
Moorea;20;25;Porites;rus;Big;Dead;0;
Moorea;20;25;Porites;rus;Big;Bleached;0;
Moorea;20;25;Porites;rus;Big;Pale;0;
Moorea;20;25;Porites;rus;Big;Healthy;0;
Moorea;20;25;Porites;rus;Medium;Dead;0;
Moorea;20;25;Porites;rus;Medium;Bleached;0;
Moorea;20;25;Porites;rus;Medium;Pale;0;
Moorea;20;25;Porites;rus;Medium;Healthy;3;
Moorea;20;25;Porites;rus;Small;Dead;0;
Moorea;20;25;Porites;rus;Small;Bleached;0;
Moorea;20;25;Porites;rus;Small;Pale;0;
Moorea;20;25;Porites;rus;Small;Healthy;0;
Moorea;20;25;Sandalolitha;NA;Big;Dead;0;
Moorea;20;25;Sandalolitha;NA;Big;Bleached;0;
Moorea;20;25;Sandalolitha;NA;Big;Pale;0;
Moorea;20;25;Sandalolitha;NA;Big;Healthy;0;
Moorea;20;25;Sandalolitha;NA;Medium;Dead;0;
Moorea;20;25;Sandalolitha;NA;Medium;Bleached;1;
Moorea;20;25;Sandalolitha;NA;Medium;Pale;0;
Moorea;20;25;Sandalolitha;NA;Medium;Healthy;0;
Moorea;20;25;Sandalolitha;NA;Small;Dead;0;
Moorea;20;25;Sandalolitha;NA;Small;Bleached;0;
Moorea;20;25;Sandalolitha;NA;Small;Pale;0;
Moorea;20;25;Sandalolitha;NA;Small;Healthy;0;
Moorea;20;25;Montipora;encrusting;Big;Dead;0;
Moorea;20;25;Montipora;encrusting;Big;Bleached;0;
Moorea;20;25;Montipora;encrusting;Big;Pale;0;
Moorea;20;25;Montipora;encrusting;Big;Healthy;0;
Moorea;20;25;Montipora;encrusting;Medium;Dead;0;
Moorea;20;25;Montipora;encrusting;Medium;Bleached;0;
Moorea;20;25;Montipora;encrusting;Medium;Pale;1;
Moorea;20;25;Montipora;encrusting;Medium;Healthy;0;
Moorea;20;25;Montipora;encrusting;Small;Dead;0;
Moorea;20;25;Montipora;encrusting;Small;Bleached;0;
Moorea;20;25;Montipora;encrusting;Small;Pale;0;
Moorea;20;25;Montipora;encrusting;Small;Healthy;0;
Moorea;20;25;Lobophyllia;NA;Big;Dead;0;
Moorea;20;25;Lobophyllia;NA;Big;Bleached;0;
Moorea;20;25;Lobophyllia;NA;Big;Pale;0;
Moorea;20;25;Lobophyllia;NA;Big;Healthy;0;
Moorea;20;25;Lobophyllia;NA;Medium;Dead;0;
Moorea;20;25;Lobophyllia;NA;Medium;Bleached;0;
Moorea;20;25;Lobophyllia;NA;Medium;Pale;1;
Moorea;20;25;Lobophyllia;NA;Medium;Healthy;0;
Moorea;20;25;Lobophyllia;NA;Small;Dead;0;
Moorea;20;25;Lobophyllia;NA;Small;Bleached;0;
Moorea;20;25;Lobophyllia;NA;Small;Pale;0;
Moorea;20;25;Lobophyllia;NA;Small;Healthy;0;
Moorea;20;25;Fungia;NA;Big;Dead;0;
Moorea;20;25;Fungia;NA;Big;Bleached;0;
Moorea;20;25;Fungia;NA;Big;Pale;0;
Moorea;20;25;Fungia;NA;Big;Healthy;0;
Moorea;20;25;Fungia;NA;Medium;Dead;0;
Moorea;20;25;Fungia;NA;Medium;Bleached;0;
Moorea;20;25;Fungia;NA;Medium;Pale;0;
Moorea;20;25;Fungia;NA;Medium;Healthy;1;
Moorea;20;25;Fungia;NA;Small;Dead;0;
Moorea;20;25;Fungia;NA;Small;Bleached;0;
Moorea;20;25;Fungia;NA;Small;Pale;0;
Moorea;20;25;Fungia;NA;Small;Healthy;0;
Moorea;20;26;Pocillopora;verrucosa;Big;Dead;0;
Moorea;20;26;Pocillopora;verrucosa;Big;Bleached;0;
Moorea;20;26;Pocillopora;verrucosa;Big;Pale;0;
Moorea;20;26;Pocillopora;verrucosa;Big;Healthy;0;
Moorea;20;26;Pocillopora;verrucosa;Medium;Dead;0;
Moorea;20;26;Pocillopora;verrucosa;Medium;Bleached;1;
Moorea;20;26;Pocillopora;verrucosa;Medium;Pale;2;
Moorea;20;26;Pocillopora;verrucosa;Medium;Healthy;3;
Moorea;20;26;Pocillopora;verrucosa;Small;Dead;0;
Moorea;20;26;Pocillopora;verrucosa;Small;Bleached;0;
Moorea;20;26;Pocillopora;verrucosa;Small;Pale;0;
Moorea;20;26;Pocillopora;verrucosa;Small;Healthy;2;
Moorea;20;26;Sandalolitha;NA;Big;Dead;0;
Moorea;20;26;Sandalolitha;NA;Big;Bleached;0;
Moorea;20;26;Sandalolitha;NA;Big;Pale;0;
Moorea;20;26;Sandalolitha;NA;Big;Healthy;0;
Moorea;20;26;Sandalolitha;NA;Medium;Dead;0;
Moorea;20;26;Sandalolitha;NA;Medium;Bleached;0;
Moorea;20;26;Sandalolitha;NA;Medium;Pale;0;
Moorea;20;26;Sandalolitha;NA;Medium;Healthy;1;
Moorea;20;26;Sandalolitha;NA;Small;Dead;0;
Moorea;20;26;Sandalolitha;NA;Small;Bleached;0;
Moorea;20;26;Sandalolitha;NA;Small;Pale;0;
Moorea;20;26;Sandalolitha;NA;Small;Healthy;1;
Moorea;20;26;Fungia;NA;Big;Dead;0;
Moorea;20;26;Fungia;NA;Big;Bleached;0;
Moorea;20;26;Fungia;NA;Big;Pale;0;
Moorea;20;26;Fungia;NA;Big;Healthy;0;
Moorea;20;26;Fungia;NA;Medium;Dead;0;
Moorea;20;26;Fungia;NA;Medium;Bleached;0;
Moorea;20;26;Fungia;NA;Medium;Pale;0;
Moorea;20;26;Fungia;NA;Medium;Healthy;0;
Moorea;20;26;Fungia;NA;Small;Dead;0;
Moorea;20;26;Fungia;NA;Small;Bleached;0;
Moorea;20;26;Fungia;NA;Small;Pale;0;
Moorea;20;26;Fungia;NA;Small;Healthy;4;
Moorea;20;26;Montipora;encrusting;Big;Dead;0;
Moorea;20;26;Montipora;encrusting;Big;Bleached;0;
Moorea;20;26;Montipora;encrusting;Big;Pale;0;
Moorea;20;26;Montipora;encrusting;Big;Healthy;0;
Moorea;20;26;Montipora;encrusting;Medium;Dead;0;
Moorea;20;26;Montipora;encrusting;Medium;Bleached;0;
Moorea;20;26;Montipora;encrusting;Medium;Pale;1;
Moorea;20;26;Montipora;encrusting;Medium;Healthy;1;
Moorea;20;26;Montipora;encrusting;Small;Dead;0;
Moorea;20;26;Montipora;encrusting;Small;Bleached;0;
Moorea;20;26;Montipora;encrusting;Small;Pale;0;
Moorea;20;26;Montipora;encrusting;Small;Healthy;0;
Moorea;20;26;Leptoseris;incrustans;Big;Dead;0;
Moorea;20;26;Leptoseris;incrustans;Big;Bleached;0;
Moorea;20;26;Leptoseris;incrustans;Big;Pale;0;
Moorea;20;26;Leptoseris;incrustans;Big;Healthy;0;
Moorea;20;26;Leptoseris;incrustans;Medium;Dead;0;
Moorea;20;26;Leptoseris;incrustans;Medium;Bleached;0;
Moorea;20;26;Leptoseris;incrustans;Medium;Pale;1;
Moorea;20;26;Leptoseris;incrustans;Medium;Healthy;1;
Moorea;20;26;Leptoseris;incrustans;Small;Dead;0;
Moorea;20;26;Leptoseris;incrustans;Small;Bleached;0;
Moorea;20;26;Leptoseris;incrustans;Small;Pale;1;
Moorea;20;26;Leptoseris;incrustans;Small;Healthy;1;
Moorea;20;26;Astrea;curta;Big;Dead;0;
Moorea;20;26;Astrea;curta;Big;Bleached;0;
Moorea;20;26;Astrea;curta;Big;Pale;0;
Moorea;20;26;Astrea;curta;Big;Healthy;0;
Moorea;20;26;Astrea;curta;Medium;Dead;0;
Moorea;20;26;Astrea;curta;Medium;Bleached;0;
Moorea;20;26;Astrea;curta;Medium;Pale;0;
Moorea;20;26;Astrea;curta;Medium;Healthy;1;
Moorea;20;26;Astrea;curta;Small;Dead;0;
Moorea;20;26;Astrea;curta;Small;Bleached;0;
Moorea;20;26;Astrea;curta;Small;Pale;0;
Moorea;20;26;Astrea;curta;Small;Healthy;1;
Moorea;20;27;Pocillopora;verrucosa;Big;Dead;0;
Moorea;20;27;Pocillopora;verrucosa;Big;Bleached;0;
Moorea;20;27;Pocillopora;verrucosa;Big;Pale;0;
Moorea;20;27;Pocillopora;verrucosa;Big;Healthy;1;
Moorea;20;27;Pocillopora;verrucosa;Medium;Dead;0;
Moorea;20;27;Pocillopora;verrucosa;Medium;Bleached;0;
Moorea;20;27;Pocillopora;verrucosa;Medium;Pale;2;
Moorea;20;27;Pocillopora;verrucosa;Medium;Healthy;5;
Moorea;20;27;Pocillopora;verrucosa;Small;Dead;0;
Moorea;20;27;Pocillopora;verrucosa;Small;Bleached;0;
Moorea;20;27;Pocillopora;verrucosa;Small;Pale;0;
Moorea;20;27;Pocillopora;verrucosa;Small;Healthy;1;
Moorea;20;27;Fungia;NA;Big;Dead;0;
Moorea;20;27;Fungia;NA;Big;Bleached;0;
Moorea;20;27;Fungia;NA;Big;Pale;0;
Moorea;20;27;Fungia;NA;Big;Healthy;0;
Moorea;20;27;Fungia;NA;Medium;Dead;0;
Moorea;20;27;Fungia;NA;Medium;Bleached;0;
Moorea;20;27;Fungia;NA;Medium;Pale;1;
Moorea;20;27;Fungia;NA;Medium;Healthy;0;
Moorea;20;27;Fungia;NA;Small;Dead;0;
Moorea;20;27;Fungia;NA;Small;Bleached;0;
Moorea;20;27;Fungia;NA;Small;Pale;0;
Moorea;20;27;Fungia;NA;Small;Healthy;0;
Moorea;20;27;Astrea;curta;Big;Dead;0;
Moorea;20;27;Astrea;curta;Big;Bleached;0;
Moorea;20;27;Astrea;curta;Big;Pale;0;
Moorea;20;27;Astrea;curta;Big;Healthy;0;
Moorea;20;27;Astrea;curta;Medium;Dead;0;
Moorea;20;27;Astrea;curta;Medium;Bleached;1;
Moorea;20;27;Astrea;curta;Medium;Pale;0;
Moorea;20;27;Astrea;curta;Medium;Healthy;1;
Moorea;20;27;Astrea;curta;Small;Dead;0;
Moorea;20;27;Astrea;curta;Small;Bleached;0;
Moorea;20;27;Astrea;curta;Small;Pale;0;
Moorea;20;27;Astrea;curta;Small;Healthy;0;
Moorea;20;27;Montipora;encrusting;Big;Dead;0;
Moorea;20;27;Montipora;encrusting;Big;Bleached;0;
Moorea;20;27;Montipora;encrusting;Big;Pale;0;
Moorea;20;27;Montipora;encrusting;Big;Healthy;0;
Moorea;20;27;Montipora;encrusting;Medium;Dead;0;
Moorea;20;27;Montipora;encrusting;Medium;Bleached;1;
Moorea;20;27;Montipora;encrusting;Medium;Pale;1;
Moorea;20;27;Montipora;encrusting;Medium;Healthy;0;
Moorea;20;27;Montipora;encrusting;Small;Dead;0;
Moorea;20;27;Montipora;encrusting;Small;Bleached;0;
Moorea;20;27;Montipora;encrusting;Small;Pale;0;
Moorea;20;27;Montipora;encrusting;Small;Healthy;0;
Moorea;20;27;Fungia;NA;Big;Dead;0;
Moorea;20;27;Fungia;NA;Big;Bleached;0;
Moorea;20;27;Fungia;NA;Big;Pale;0;
Moorea;20;27;Fungia;NA;Big;Healthy;0;
Moorea;20;27;Fungia;NA;Medium;Dead;0;
Moorea;20;27;Fungia;NA;Medium;Bleached;1;
Moorea;20;27;Fungia;NA;Medium;Pale;0;
Moorea;20;27;Fungia;NA;Medium;Healthy;0;
Moorea;20;27;Fungia;NA;Small;Dead;0;
Moorea;20;27;Fungia;NA;Small;Bleached;0;
Moorea;20;27;Fungia;NA;Small;Pale;0;
Moorea;20;27;Fungia;NA;Small;Healthy;2;
Moorea;20;27;Pocillopora;meandrina;Big;Dead;0;
Moorea;20;27;Pocillopora;meandrina;Big;Bleached;0;
Moorea;20;27;Pocillopora;meandrina;Big;Pale;0;
Moorea;20;27;Pocillopora;meandrina;Big;Healthy;0;
Moorea;20;27;Pocillopora;meandrina;Medium;Dead;0;
Moorea;20;27;Pocillopora;meandrina;Medium;Bleached;0;
Moorea;20;27;Pocillopora;meandrina;Medium;Pale;1;
Moorea;20;27;Pocillopora;meandrina;Medium;Healthy;0;
Moorea;20;27;Pocillopora;meandrina;Small;Dead;0;
Moorea;20;27;Pocillopora;meandrina;Small;Bleached;0;
Moorea;20;27;Pocillopora;meandrina;Small;Pale;0;
Moorea;20;27;Pocillopora;meandrina;Small;Healthy;0;
Moorea;20;27;Porites;rus;Big;Dead;0;
Moorea;20;27;Porites;rus;Big;Bleached;0;
Moorea;20;27;Porites;rus;Big;Pale;0;
Moorea;20;27;Porites;rus;Big;Healthy;0;
Moorea;20;27;Porites;rus;Medium;Dead;0;
Moorea;20;27;Porites;rus;Medium;Bleached;0;
Moorea;20;27;Porites;rus;Medium;Pale;0;
Moorea;20;27;Porites;rus;Medium;Healthy;1;
Moorea;20;27;Porites;rus;Small;Dead;0;
Moorea;20;27;Porites;rus;Small;Bleached;0;
Moorea;20;27;Porites;rus;Small;Pale;0;
Moorea;20;27;Porites;rus;Small;Healthy;0;
Moorea;20;28;Pocillopora;verrucosa;Big;Dead;0;
Moorea;20;28;Pocillopora;verrucosa;Big;Bleached;0;
Moorea;20;28;Pocillopora;verrucosa;Big;Pale;0;
Moorea;20;28;Pocillopora;verrucosa;Big;Healthy;0;
Moorea;20;28;Pocillopora;verrucosa;Medium;Dead;0;
Moorea;20;28;Pocillopora;verrucosa;Medium;Bleached;1;
Moorea;20;28;Pocillopora;verrucosa;Medium;Pale;2;
Moorea;20;28;Pocillopora;verrucosa;Medium;Healthy;3;
Moorea;20;28;Pocillopora;verrucosa;Small;Dead;0;
Moorea;20;28;Pocillopora;verrucosa;Small;Bleached;0;
Moorea;20;28;Pocillopora;verrucosa;Small;Pale;0;
Moorea;20;28;Pocillopora;verrucosa;Small;Healthy;1;
Moorea;20;28;Porites;massive;Big;Dead;0;
Moorea;20;28;Porites;massive;Big;Bleached;0;
Moorea;20;28;Porites;massive;Big;Pale;0;
Moorea;20;28;Porites;massive;Big;Healthy;0;
Moorea;20;28;Porites;massive;Medium;Dead;0;
Moorea;20;28;Porites;massive;Medium;Bleached;0;
Moorea;20;28;Porites;massive;Medium;Pale;0;
Moorea;20;28;Porites;massive;Medium;Healthy;1;
Moorea;20;28;Porites;massive;Small;Dead;0;
Moorea;20;28;Porites;massive;Small;Bleached;0;
Moorea;20;28;Porites;massive;Small;Pale;0;
Moorea;20;28;Porites;massive;Small;Healthy;0;
Moorea;20;28;Fungia;NA;Big;Dead;0;
Moorea;20;28;Fungia;NA;Big;Bleached;0;
Moorea;20;28;Fungia;NA;Big;Pale;0;
Moorea;20;28;Fungia;NA;Big;Healthy;0;
Moorea;20;28;Fungia;NA;Medium;Dead;0;
Moorea;20;28;Fungia;NA;Medium;Bleached;0;
Moorea;20;28;Fungia;NA;Medium;Pale;0;
Moorea;20;28;Fungia;NA;Medium;Healthy;2;
Moorea;20;28;Fungia;NA;Small;Dead;0;
Moorea;20;28;Fungia;NA;Small;Bleached;1;
Moorea;20;28;Fungia;NA;Small;Pale;0;
Moorea;20;28;Fungia;NA;Small;Healthy;2;
Moorea;20;28;Acropora;NA;Big;Dead;0;
Moorea;20;28;Acropora;NA;Big;Bleached;0;
Moorea;20;28;Acropora;NA;Big;Pale;0;
Moorea;20;28;Acropora;NA;Big;Healthy;0;
Moorea;20;28;Acropora;NA;Medium;Dead;1;
Moorea;20;28;Acropora;NA;Medium;Bleached;0;
Moorea;20;28;Acropora;NA;Medium;Pale;0;
Moorea;20;28;Acropora;NA;Medium;Healthy;0;
Moorea;20;28;Acropora;NA;Small;Dead;0;
Moorea;20;28;Acropora;NA;Small;Bleached;0;
Moorea;20;28;Acropora;NA;Small;Pale;0;
Moorea;20;28;Acropora;NA;Small;Healthy;0;
Moorea;20;28;Astrea;curta;Big;Dead;0;
Moorea;20;28;Astrea;curta;Big;Bleached;0;
Moorea;20;28;Astrea;curta;Big;Pale;0;
Moorea;20;28;Astrea;curta;Big;Healthy;0;
Moorea;20;28;Astrea;curta;Medium;Dead;0;
Moorea;20;28;Astrea;curta;Medium;Bleached;0;
Moorea;20;28;Astrea;curta;Medium;Pale;0;
Moorea;20;28;Astrea;curta;Medium;Healthy;1;
Moorea;20;28;Astrea;curta;Small;Dead;0;
Moorea;20;28;Astrea;curta;Small;Bleached;0;
Moorea;20;28;Astrea;curta;Small;Pale;0;
Moorea;20;28;Astrea;curta;Small;Healthy;1;
Moorea;20;28;Porites;rus;Big;Dead;0;
Moorea;20;28;Porites;rus;Big;Bleached;0;
Moorea;20;28;Porites;rus;Big;Pale;0;
Moorea;20;28;Porites;rus;Big;Healthy;0;
Moorea;20;28;Porites;rus;Medium;Dead;0;
Moorea;20;28;Porites;rus;Medium;Bleached;0;
Moorea;20;28;Porites;rus;Medium;Pale;0;
Moorea;20;28;Porites;rus;Medium;Healthy;0;
Moorea;20;28;Porites;rus;Small;Dead;0;
Moorea;20;28;Porites;rus;Small;Bleached;0;
Moorea;20;28;Porites;rus;Small;Pale;0;
Moorea;20;28;Porites;rus;Small;Healthy;2;
Moorea;20;28;Leptoseris;incrustans;Big;Dead;0;
Moorea;20;28;Leptoseris;incrustans;Big;Bleached;0;
Moorea;20;28;Leptoseris;incrustans;Big;Pale;0;
Moorea;20;28;Leptoseris;incrustans;Big;Healthy;0;
Moorea;20;28;Leptoseris;incrustans;Medium;Dead;0;
Moorea;20;28;Leptoseris;incrustans;Medium;Bleached;0;
Moorea;20;28;Leptoseris;incrustans;Medium;Pale;0;
Moorea;20;28;Leptoseris;incrustans;Medium;Healthy;0;
Moorea;20;28;Leptoseris;incrustans;Small;Dead;0;
Moorea;20;28;Leptoseris;incrustans;Small;Bleached;0;
Moorea;20;28;Leptoseris;incrustans;Small;Pale;0;
Moorea;20;28;Leptoseris;incrustans;Small;Healthy;1;
Moorea;20;28;Pavona;chiriquiensis;Big;Dead;0;
Moorea;20;28;Pavona;chiriquiensis;Big;Bleached;0;
Moorea;20;28;Pavona;chiriquiensis;Big;Pale;0;
Moorea;20;28;Pavona;chiriquiensis;Big;Healthy;0;
Moorea;20;28;Pavona;chiriquiensis;Medium;Dead;0;
Moorea;20;28;Pavona;chiriquiensis;Medium;Bleached;0;
Moorea;20;28;Pavona;chiriquiensis;Medium;Pale;0;
Moorea;20;28;Pavona;chiriquiensis;Medium;Healthy;0;
Moorea;20;28;Pavona;chiriquiensis;Small;Dead;0;
Moorea;20;28;Pavona;chiriquiensis;Small;Bleached;0;
Moorea;20;28;Pavona;chiriquiensis;Small;Pale;0;
Moorea;20;28;Pavona;chiriquiensis;Small;Healthy;1;
Moorea;20;29;Acropora;NA;Big;Dead;0;
Moorea;20;29;Acropora;NA;Big;Bleached;0;
Moorea;20;29;Acropora;NA;Big;Pale;0;
Moorea;20;29;Acropora;NA;Big;Healthy;0;
Moorea;20;29;Acropora;NA;Medium;Dead;0;
Moorea;20;29;Acropora;NA;Medium;Bleached;0;
Moorea;20;29;Acropora;NA;Medium;Pale;0;
Moorea;20;29;Acropora;NA;Medium;Healthy;0;
Moorea;20;29;Acropora;NA;Small;Dead;0;
Moorea;20;29;Acropora;NA;Small;Bleached;0;
Moorea;20;29;Acropora;NA;Small;Pale;0;
Moorea;20;29;Acropora;NA;Small;Healthy;0;
Moorea;20;29;Pocillopora;verrucosa;Big;Dead;0;
Moorea;20;29;Pocillopora;verrucosa;Big;Bleached;0;
Moorea;20;29;Pocillopora;verrucosa;Big;Pale;0;
Moorea;20;29;Pocillopora;verrucosa;Big;Healthy;0;
Moorea;20;29;Pocillopora;verrucosa;Medium;Dead;0;
Moorea;20;29;Pocillopora;verrucosa;Medium;Bleached;1;
Moorea;20;29;Pocillopora;verrucosa;Medium;Pale;2;
Moorea;20;29;Pocillopora;verrucosa;Medium;Healthy;4;
Moorea;20;29;Pocillopora;verrucosa;Small;Dead;0;
Moorea;20;29;Pocillopora;verrucosa;Small;Bleached;0;
Moorea;20;29;Pocillopora;verrucosa;Small;Pale;0;
Moorea;20;29;Pocillopora;verrucosa;Small;Healthy;0;
Moorea;20;29;Sandalolitha;NA;Big;Dead;0;
Moorea;20;29;Sandalolitha;NA;Big;Bleached;0;
Moorea;20;29;Sandalolitha;NA;Big;Pale;0;
Moorea;20;29;Sandalolitha;NA;Big;Healthy;0;
Moorea;20;29;Sandalolitha;NA;Medium;Dead;0;
Moorea;20;29;Sandalolitha;NA;Medium;Bleached;0;
Moorea;20;29;Sandalolitha;NA;Medium;Pale;1;
Moorea;20;29;Sandalolitha;NA;Medium;Healthy;0;
Moorea;20;29;Sandalolitha;NA;Small;Dead;0;
Moorea;20;29;Sandalolitha;NA;Small;Bleached;0;
Moorea;20;29;Sandalolitha;NA;Small;Pale;0;
Moorea;20;29;Sandalolitha;NA;Small;Healthy;0;
Moorea;20;29;Fungia;NA;Big;Dead;0;
Moorea;20;29;Fungia;NA;Big;Bleached;0;
Moorea;20;29;Fungia;NA;Big;Pale;0;
Moorea;20;29;Fungia;NA;Big;Healthy;0;
Moorea;20;29;Fungia;NA;Medium;Dead;0;
Moorea;20;29;Fungia;NA;Medium;Bleached;2;
Moorea;20;29;Fungia;NA;Medium;Pale;1;
Moorea;20;29;Fungia;NA;Medium;Healthy;2;
Moorea;20;29;Fungia;NA;Small;Dead;0;
Moorea;20;29;Fungia;NA;Small;Bleached;0;
Moorea;20;29;Fungia;NA;Small;Pale;0;
Moorea;20;29;Fungia;NA;Small;Healthy;2;
Moorea;20;29;Astrea;curta;Big;Dead;0;
Moorea;20;29;Astrea;curta;Big;Bleached;0;
Moorea;20;29;Astrea;curta;Big;Pale;0;
Moorea;20;29;Astrea;curta;Big;Healthy;0;
Moorea;20;29;Astrea;curta;Medium;Dead;0;
Moorea;20;29;Astrea;curta;Medium;Bleached;0;
Moorea;20;29;Astrea;curta;Medium;Pale;0;
Moorea;20;29;Astrea;curta;Medium;Healthy;0;
Moorea;20;29;Astrea;curta;Small;Dead;0;
Moorea;20;29;Astrea;curta;Small;Bleached;1;
Moorea;20;29;Astrea;curta;Small;Pale;0;
Moorea;20;29;Astrea;curta;Small;Healthy;0;
Moorea;20;29;Leptastrea;NA;Big;Dead;0;
Moorea;20;29;Leptastrea;NA;Big;Bleached;0;
Moorea;20;29;Leptastrea;NA;Big;Pale;0;
Moorea;20;29;Leptastrea;NA;Big;Healthy;0;
Moorea;20;29;Leptastrea;NA;Medium;Dead;0;
Moorea;20;29;Leptastrea;NA;Medium;Bleached;0;
Moorea;20;29;Leptastrea;NA;Medium;Pale;0;
Moorea;20;29;Leptastrea;NA;Medium;Healthy;2;
Moorea;20;29;Leptastrea;NA;Small;Dead;0;
Moorea;20;29;Leptastrea;NA;Small;Bleached;0;
Moorea;20;29;Leptastrea;NA;Small;Pale;0;
Moorea;20;29;Leptastrea;NA;Small;Healthy;0;
Moorea;20;29;Pocillopora;meandrina;Big;Dead;0;
Moorea;20;29;Pocillopora;meandrina;Big;Bleached;0;
Moorea;20;29;Pocillopora;meandrina;Big;Pale;0;
Moorea;20;29;Pocillopora;meandrina;Big;Healthy;0;
Moorea;20;29;Pocillopora;meandrina;Medium;Dead;0;
Moorea;20;29;Pocillopora;meandrina;Medium;Bleached;0;
Moorea;20;29;Pocillopora;meandrina;Medium;Pale;0;
Moorea;20;29;Pocillopora;meandrina;Medium;Healthy;1;
Moorea;20;29;Pocillopora;meandrina;Small;Dead;0;
Moorea;20;29;Pocillopora;meandrina;Small;Bleached;0;
Moorea;20;29;Pocillopora;meandrina;Small;Pale;0;
Moorea;20;29;Pocillopora;meandrina;Small;Healthy;0;
Moorea;20;29;Leptoseris;incrustans;Big;Dead;0;
Moorea;20;29;Leptoseris;incrustans;Big;Bleached;0;
Moorea;20;29;Leptoseris;incrustans;Big;Pale;0;
Moorea;20;29;Leptoseris;incrustans;Big;Healthy;0;
Moorea;20;29;Leptoseris;incrustans;Medium;Dead;0;
Moorea;20;29;Leptoseris;incrustans;Medium;Bleached;0;
Moorea;20;29;Leptoseris;incrustans;Medium;Pale;0;
Moorea;20;29;Leptoseris;incrustans;Medium;Healthy;0;
Moorea;20;29;Leptoseris;incrustans;Small;Dead;0;
Moorea;20;29;Leptoseris;incrustans;Small;Bleached;0;
Moorea;20;29;Leptoseris;incrustans;Small;Pale;0;
Moorea;20;29;Leptoseris;incrustans;Small;Healthy;1;
Moorea;20;30;Pocillopora;meandrina;Big;Dead;0;
Moorea;20;30;Pocillopora;meandrina;Big;Bleached;0;
Moorea;20;30;Pocillopora;meandrina;Big;Pale;0;
Moorea;20;30;Pocillopora;meandrina;Big;Healthy;0;
Moorea;20;30;Pocillopora;meandrina;Medium;Dead;0;
Moorea;20;30;Pocillopora;meandrina;Medium;Bleached;0;
Moorea;20;30;Pocillopora;meandrina;Medium;Pale;1;
Moorea;20;30;Pocillopora;meandrina;Medium;Healthy;0;
Moorea;20;30;Pocillopora;meandrina;Small;Dead;0;
Moorea;20;30;Pocillopora;meandrina;Small;Bleached;0;
Moorea;20;30;Pocillopora;meandrina;Small;Pale;0;
Moorea;20;30;Pocillopora;meandrina;Small;Healthy;0;
Moorea;20;30;Pocillopora;verrucosa;Big;Dead;0;
Moorea;20;30;Pocillopora;verrucosa;Big;Bleached;0;
Moorea;20;30;Pocillopora;verrucosa;Big;Pale;0;
Moorea;20;30;Pocillopora;verrucosa;Big;Healthy;1;
Moorea;20;30;Pocillopora;verrucosa;Medium;Dead;1;
Moorea;20;30;Pocillopora;verrucosa;Medium;Bleached;1;
Moorea;20;30;Pocillopora;verrucosa;Medium;Pale;1;
Moorea;20;30;Pocillopora;verrucosa;Medium;Healthy;4;
Moorea;20;30;Pocillopora;verrucosa;Small;Dead;0;
Moorea;20;30;Pocillopora;verrucosa;Small;Bleached;0;
Moorea;20;30;Pocillopora;verrucosa;Small;Pale;0;
Moorea;20;30;Pocillopora;verrucosa;Small;Healthy;0;
Moorea;20;30;Acropora;NA;Big;Dead;0;
Moorea;20;30;Acropora;NA;Big;Bleached;0;
Moorea;20;30;Acropora;NA;Big;Pale;0;
Moorea;20;30;Acropora;NA;Big;Healthy;0;
Moorea;20;30;Acropora;NA;Medium;Dead;0;
Moorea;20;30;Acropora;NA;Medium;Bleached;1;
Moorea;20;30;Acropora;NA;Medium;Pale;0;
Moorea;20;30;Acropora;NA;Medium;Healthy;1;
Moorea;20;30;Acropora;NA;Small;Dead;0;
Moorea;20;30;Acropora;NA;Small;Bleached;0;
Moorea;20;30;Acropora;NA;Small;Pale;0;
Moorea;20;30;Acropora;NA;Small;Healthy;0;
Moorea;20;30;Astrea;curta;Big;Dead;0;
Moorea;20;30;Astrea;curta;Big;Bleached;0;
Moorea;20;30;Astrea;curta;Big;Pale;0;
