"","Pressure_DBar","Dissolved_Oxygen","Temperature","Conductivity_Salinity","Fluorometry","PAR","PAR2","Temp2","PAR3","Temperature3","Temperature4"
"250",8.187,1.58,28.512,58.762,0.228,613.024,0.508695616095064,1.0030959752322,638.098642857143,28.5117142857143,1.00308592336456
"251",8.225,1.909,28.514,58.766,0.226,612.275,0.508074085752931,1.00316633830566,NA,NA,NA
"252",8.256,2.2355,28.524,58.788,0.228,764.5955,0.634471699209188,1.00351815367295,NA,NA,NA
"253",8.34,2.073,28.513,58.774,0.22,613.772,0.509316316623655,1.00313115676893,NA,NA,NA
"254",8.427,2.085,28.513,58.768,0.22,616.018,0.51118007783651,1.00313115676893,NA,NA,NA
"255",8.549,2.081,28.516,58.784,0.219,619.012,0.513664539577957,1.00323670137912,637.563928571429,28.519,1.0033422459893
"256",8.662,2.065,28.52,58.792,0.216,619.76,0.514285240106548,1.00337742752603,NA,NA,NA
"257",8.776,-0.281,28.522,58.792,0.217,617.515,0.512422308707233,1.00344779059949,NA,NA,NA
"258",8.887,0.71,28.525,58.792,0.219,612.275,0.508074085752931,1.00355333520968,NA,NA,NA
"259",8.98,1.187,28.525,58.794,0.217,605.539,0.502484461741447,1.00355333520968,NA,NA,NA
"260",9.078,-0.168,28.525,58.798,0.218,597.305,0.495651777045698,1.00355333520968,625.374071428571,28.5263571428571,1.00360108158096
"261",9.157,0.714,28.526,58.796,0.222,589.072,0.48881992216349,1.00358851674641,NA,NA,NA
"262",9.253,1.139,28.529,58.802,0.227,582.335,0.483229468338464,1.0036940613566,NA,NA,NA
"263",9.332,2.598,28.5325,58.809,0.2355,773.5775,0.641925084433528,1.00381719673515,NA,NA,NA
"264",9.416,1.496,28.527,58.802,0.23,579.341,0.480745006597018,1.00362369828314,NA,NA,NA
"265",9.483,1.576,28.528,58.806,0.229,579.341,0.480745006597018,1.00365887981987,605.378357142857,28.5293571428571,1.00370662619115
"266",9.535,1.62,28.528,58.806,0.231,577.844,0.479502775726294,1.00365887981987,NA,NA,NA
"267",9.593,1.664,28.531,58.806,0.232,574.102,0.476397613456256,1.00376442443006,NA,NA,NA
"268",9.644,1.684,28.53,58.804,0.232,571.108,0.47391315171481,1.00372924289333,NA,NA,NA
"269",9.721,1.696,28.532,58.804,0.229,566.617,0.47018645910264,1.00379960596679,NA,NA,NA
"270",9.788,1.732,28.533,58.806,0.228,565.12,0.468944228231916,1.00383478750352,566.830857142857,28.5315714285714,1.00378452816533
"271",9.854,1.744,28.529,58.806,0.228,563.623,0.467701997361193,1.0036940613566,NA,NA,NA
"272",9.912,1.752,28.534,58.804,0.226,563.623,0.467701997361193,1.00386996904025,NA,NA,NA
"273",9.974,1.756,28.532,58.806,0.224,563.623,0.467701997361193,1.00379960596679,NA,NA,NA
"274",10.031,1.744,28.531,58.806,0.221,564.371,0.468322697889784,1.00376442443006,NA,NA,NA
"275",10.057,1.732,28.532,58.806,0.218,563.623,0.467701997361193,1.00379960596679,562.981285714286,28.5317142857143,1.00378955409915
"276",10.12,1.732,28.531,58.808,0.219,563.623,0.467701997361193,1.00376442443006,NA,NA,NA
"277",10.172,1.732,28.527,58.81,0.228,561.377,0.465838236148337,1.00362369828314,NA,NA,NA
"278",10.215,1.744,28.535,58.808,0.229,560.629,0.465217535619746,1.00390515057698,NA,NA,NA
"279",10.292,1.744,28.529,58.808,0.232,560.629,0.465217535619746,1.0036940613566,NA,NA,NA
"280",10.363,1.736,28.53,58.808,0.231,561.377,0.465838236148337,1.00372924289333,561.911857142857,28.53,1.00372924289333
"281",10.481,1.74,28.529,58.808,0.228,562.874,0.467080467019061,1.0036940613566,NA,NA,NA
"282",10.57,1.724,28.529,58.806,0.226,562.874,0.467080467019061,1.0036940613566,NA,NA,NA
"283",10.662,1.732,28.531,58.806,0.221,563.623,0.467701997361193,1.00376442443006,NA,NA,NA
"284",10.728,1.716,28.531,58.806,0.221,561.377,0.465838236148337,1.00376442443006,NA,NA,NA
"285",10.815,1.724,28.534,58.808,0.221,558.383,0.463353774406891,1.00386996904025,557.420857142857,28.5311428571429,1.00376945036388
"286",10.912,1.724,28.53,58.806,0.226,555.389,0.460869312665444,1.00372924289333,NA,NA,NA
"287",11.022,1.724,28.531,58.806,0.227,551.647,0.457764150395406,1.00376442443006,NA,NA,NA
"288",11.122,1.716,28.532,58.806,0.23,548.653,0.45527968865396,1.00379960596679,NA,NA,NA
"289",11.182,1.712,28.53,58.806,0.229,547.156,0.454037457783236,1.00372924289333,NA,NA,NA
"290",11.249,1.708,28.533,58.808,0.23,545.659,0.452795226912513,1.00383478750352,546.514285714286,28.5311428571429,1.00376945036388
"291",11.318,1.708,28.532,58.808,0.23,544.91,0.452173696570381,1.00379960596679,NA,NA,NA
"292",11.377,1.712,28.53,58.806,0.228,544.162,0.451552996041789,1.00372924289333,NA,NA,NA
"293",11.458,1.696,28.53,58.808,0.224,543.413,0.450931465699657,1.00372924289333,NA,NA,NA
"294",11.543,1.692,28.53,58.808,0.224,541.168,0.449068534300343,1.00372924289333,NA,NA,NA
"295",11.586,1.684,28.53,58.81,0.227,541.168,0.449068534300343,1.00372924289333,540.205571428571,28.5297142857143,1.00371919102569
"296",11.61,1.676,28.531,58.812,0.23,539.671,0.447826303429619,1.00376442443006,NA,NA,NA
"297",11.638,1.684,28.53,58.816,0.235,536.677,0.445341841688173,1.00372924289333,NA,NA,NA
"298",11.652,1.672,28.527,58.818,0.237,535.18,0.444099610817449,1.00362369828314,NA,NA,NA
"299",11.66,1.672,28.532,58.82,0.237,535.18,0.444099610817449,1.00379960596679,NA,NA,NA
"300",11.665,1.68,28.533,58.818,0.237,534.431,0.443478080475317,1.00383478750352,535.821428571429,28.5304285714286,1.00374432069479
"301",11.713,1.672,28.531,58.816,0.238,535.18,0.444099610817449,1.00376442443006,NA,NA,NA
"302",11.736,1.664,28.531,58.812,0.234,537.425,0.445962542216764,1.00376442443006,NA,NA,NA
"303",11.794,1.664,28.529,58.81,0.229,536.677,0.445341841688173,1.0036940613566,NA,NA,NA
"304",11.839,1.668,28.53,58.808,0.226,538.174,0.446584072558896,1.00372924289333,NA,NA,NA
"305",11.897,1.66,28.529,58.808,0.225,538.174,0.446584072558896,1.0036940613566,536.356,28.53,1.00372924289333
"306",11.973,1.656,28.531,58.808,0.222,535.928,0.444720311346041,1.00376442443006,NA,NA,NA
"307",12.052,1.644,28.529,58.808,0.222,533.683,0.442857379946726,1.0036940613566,NA,NA,NA
"308",12.139,1.636,28.531,58.808,0.224,534.431,0.443478080475317,1.00376442443006,NA,NA,NA
"309",12.214,1.636,28.53,58.808,0.223,533.683,0.442857379946726,1.00372924289333,NA,NA,NA
"310",12.303,1.648,28.528,58.806,0.22,534.431,0.443478080475317,1.00365887981987,548.759714285714,28.5285,1.00367647058824
"311",12.382,1.64,28.529,58.81,0.216,533.683,0.442857379946726,1.0036940613566,NA,NA,NA
"312",12.46,2.538,28.5275,58.815,0.2425,639.97,0.531055771768084,1.00364128905151,NA,NA,NA
"313",12.508,1.628,28.525,58.808,0.221,531.437,0.440993618733871,1.00355333520968,NA,NA,NA
"314",12.57,1.616,28.53,58.81,0.224,528.443,0.438509156992424,1.00372924289333,NA,NA,NA
"315",12.63,1.612,28.527,58.814,0.226,526.198,0.436646225593109,1.00362369828314,541.916285714286,28.5282142857143,1.0036664187206
"316",12.666,1.62,28.529,58.814,0.23,523.204,0.434161763851662,1.0036940613566,NA,NA,NA
"317",12.738,1.616,28.528,58.812,0.232,522.455,0.43354023350953,1.00365887981987,NA,NA,NA
"318",12.789,1.604,28.531,58.81,0.236,521.707,0.432919532980939,1.00376442443006,NA,NA,NA
"319",12.877,1.608,28.529,58.812,0.242,521.707,0.432919532980939,1.0036940613566,NA,NA,NA
"320",12.976,1.604,28.529,58.81,0.244,520.21,0.431677302110216,1.0036940613566,520.744428571429,28.5287142857143,1.00368400948896
"321",13.076,1.6,28.528,58.81,0.245,520.958,0.432298002638807,1.00365887981987,NA,NA,NA
"322",13.194,0.06,28.528,58.808,0.245,520.21,0.431677302110216,1.00365887981987,NA,NA,NA
"323",13.299,0.826,28.528,58.808,0.244,517.964,0.42981354089736,1.00365887981987,NA,NA,NA
"324",13.365,1.083,28.526,58.806,0.241,514.222,0.426708378627322,1.00358851674641,NA,NA,NA
"325",13.48,1.275,28.526,58.808,0.238,510.479,0.423602386543744,1.00358851674641,509.944571428571,28.5268571428571,1.00361867234932
"326",13.628,1.367,28.525,58.806,0.238,505.24,0.419254993402982,1.00355333520968,NA,NA,NA
"327",13.741,1.407,28.528,58.81,0.239,501.497,0.416149001319404,1.00365887981987,NA,NA,NA
"328",13.792,1.451,28.527,58.808,0.242,500,0.41490677044868,1.00362369828314,NA,NA,NA
"329",13.935,2.4335,28.5235,58.814,0.259,609.2815,0.505590038918255,1.00350056290459,NA,NA,NA
"330",14.024,1.463,28.526,58.806,0.247,500,0.41490677044868,1.00358851674641,514.970071428571,28.5262142857143,1.00359605564714
"331",14.148,1.463,28.527,58.81,0.245,499.252,0.414286069920089,1.00362369828314,NA,NA,NA
"332",14.268,1.463,28.524,58.808,0.239,497.754,0.413043009235825,1.00351815367295,NA,NA,NA
"333",14.384,1.463,28.528,58.812,0.238,497.006,0.412422308707234,1.00365887981987,NA,NA,NA
"334",14.536,1.471,28.524,58.808,0.238,495.509,0.41118007783651,1.00351815367295,NA,NA,NA
"335",14.674,1.463,28.525,58.81,0.241,493.263,0.409316316623655,1.00355333520968,492.407857142857,28.5248571428571,1.00354830927586
"336",14.752,1.455,28.526,58.81,0.243,491.018,0.40745338522434,1.00358851674641,NA,NA,NA
"337",14.889,1.459,28.525,58.812,0.245,488.024,0.404968923482893,1.00355333520968,NA,NA,NA
"338",15.007,1.463,28.522,58.812,0.243,484.281,0.401862931399315,1.00344779059949,NA,NA,NA
"339",15.135,1.455,28.522,58.814,0.241,480.539,0.398757769129277,1.00344779059949,NA,NA,NA
"340",15.229,1.447,28.523,58.814,0.241,479.042,0.397515538258553,1.00348297213622,480.111142857143,28.5224285714286,1.00346286840095
"341",15.33,1.451,28.523,58.812,0.243,477.545,0.39627330738783,1.00348297213622,NA,NA,NA
"342",15.417,1.431,28.522,58.814,0.24,476.048,0.395031076517107,1.00344779059949,NA,NA,NA
"343",15.535,0.293,28.52,58.816,0.24,475.299,0.394409546174974,1.00337742752603,NA,NA,NA
"344",15.601,0.698,28.523,58.814,0.241,474.551,0.393788845646383,1.00348297213622,NA,NA,NA
"345",15.688,0.91,28.523,58.816,0.239,473.054,0.39254661477566,1.00348297213622,472.839857142857,28.5224285714286,1.00346286840095
"346",15.782,1.026,28.521,58.816,0.241,470.808,0.390682853562804,1.00341260906276,NA,NA,NA
"347",15.879,1.087,28.525,58.814,0.246,470.808,0.390682853562804,1.00355333520968,NA,NA,NA
"348",15.933,1.083,28.523,58.814,0.248,469.311,0.389440622692081,1.00348297213622,NA,NA,NA
"349",15.994,2.398,28.525,58.829,0.2545,611.1525,0.507142620053274,1.00355333520968,NA,NA,NA
"350",16.044,1.151,28.521,58.82,0.246,466.317,0.386956160950634,1.00341260906276,487.328642857143,28.5227142857143,1.00347292026859
"351",16.078,1.191,28.523,58.822,0.243,464.82,0.385713930079911,1.00348297213622,NA,NA,NA
"352",16.118,1.207,28.519,58.824,0.238,464.82,0.385713930079911,1.0033422459893,NA,NA,NA
"353",16.209,1.223,28.523,58.826,0.241,464.072,0.38509322955132,1.00348297213622,NA,NA,NA
"354",16.292,1.235,28.521,58.818,0.244,464.82,0.385713930079911,1.00341260906276,NA,NA,NA
"355",16.389,1.251,28.521,58.822,0.243,466.317,0.386956160950634,1.00341260906276,464.820142857143,28.5225714285714,1.00346789433477
"356",16.518,1.263,28.527,58.822,0.24,466.317,0.386956160950634,1.00362369828314,NA,NA,NA
"357",16.608,1.267,28.524,58.824,0.238,464.072,0.38509322955132,1.00351815367295,NA,NA,NA
"358",16.728,1.271,28.523,58.824,0.238,463.323,0.384471699209188,1.00348297213622,NA,NA,NA
"359",16.86,1.034,28.523,58.826,0.24,462.575,0.383850998680596,1.00348297213622,NA,NA,NA
"360",17.016,0.056,28.522,58.826,0.241,461.826,0.383229468338464,1.00344779059949,462.788571428571,28.525,1.00355333520968
"361",17.158,0.65,28.528,58.824,0.242,462.575,0.383850998680596,1.00365887981987,NA,NA,NA
"362",17.369,0.954,28.525,58.824,0.239,461.826,0.383229468338464,1.00355333520968,NA,NA,NA
"363",17.52,1.111,28.53,58.826,0.237,463.323,0.384471699209188,1.00372924289333,NA,NA,NA
"364",17.657,1.203,28.528,58.824,0.236,461.826,0.383229468338464,1.00365887981987,NA,NA,NA
"365",17.815,1.263,28.524,58.826,0.234,459.581,0.38136653693915,1.00351815367295,456.372857142857,28.5264285714286,1.00360359454787
"366",17.993,1.299,28.526,58.826,0.235,453.593,0.376397613456256,1.00358851674641,NA,NA,NA
"367",18.146,1.319,28.529,58.824,0.235,449.85,0.373291621372678,1.0036940613566,NA,NA,NA
"368",18.255,1.327,28.523,58.822,0.236,444.611,0.368944228231916,1.00348297213622,NA,NA,NA
"369",18.366,1.335,28.527,58.828,0.234,437.874,0.363353774406891,1.00362369828314,NA,NA,NA
"370",18.471,1.335,28.528,58.826,0.235,433.383,0.359627081794721,1.00365887981987,437.339571428571,28.526,1.00358851674641
"371",18.645,1.355,28.526,58.824,0.235,431.138,0.357764150395406,1.00358851674641,NA,NA,NA
"372",18.723,1.347,28.526,58.824,0.233,431.138,0.357764150395406,1.00358851674641,NA,NA,NA
"373",18.805,1.351,28.523,58.824,0.232,433.383,0.359627081794721,1.00348297213622,NA,NA,NA
"374",18.892,1.355,28.524,58.826,0.234,437.126,0.3627330738783,1.00351815367295,NA,NA,NA
"375",18.966,1.363,28.528,58.828,0.236,437.874,0.363353774406891,1.00365887981987,435.414857142857,28.526,1.00358851674641
"376",19.018,1.367,28.525,58.83,0.239,438.623,0.363975304749023,1.00355333520968,NA,NA,NA
"377",19.077,1.367,28.528,58.83,0.242,436.377,0.362111543536167,1.00365887981987,NA,NA,NA
"378",19.174,1.367,28.528,58.832,0.242,433.383,0.359627081794721,1.00365887981987,NA,NA,NA
"379",19.278,1.367,28.527,58.83,0.246,431.138,0.357764150395406,1.00362369828314,NA,NA,NA
"380",19.381,1.371,28.526,58.818,0.244,430.389,0.357142620053274,1.00358851674641,433.917857142857,28.5258571428571,1.00358349081259
"381",19.394,1.367,28.524,58.822,0.244,431.886,0.358384850923997,1.00351815367295,NA,NA,NA
"382",19.505,1.367,28.526,58.822,0.245,435.629,0.361490843007576,1.00358851674641,NA,NA,NA
"383",19.547,1.367,28.522,58.824,0.246,438.623,0.363975304749023,1.00344779059949,NA,NA,NA
"384",19.57,1.371,28.526,58.824,0.247,441.617,0.36645976649047,1.00358851674641,NA,NA,NA
"385",19.619,1.379,28.522,58.828,0.25,440.12,0.365217535619746,1.00344779059949,437.553571428571,28.5242857142857,1.00352820554059
"386",19.676,1.383,28.522,58.828,0.257,438.623,0.363975304749023,1.00344779059949,NA,NA,NA
"387",19.73,1.387,28.526,58.824,0.26,434.88,0.360869312665444,1.00358851674641,NA,NA,NA
"388",19.799,1.391,28.526,58.822,0.258,433.383,0.359627081794721,1.00358851674641,NA,NA,NA
"389",19.866,2.3795,28.5305,58.845,0.282,536.3025,0.445031076517107,1.00374683366169,NA,NA,NA
"390",19.925,1.399,28.527,58.832,0.257,441.617,0.36645976649047,1.00362369828314,455.998642857143,28.5262142857143,1.00359605564714
"391",19.966,1.395,28.522,58.838,0.255,447.605,0.371428689973363,1.00344779059949,NA,NA,NA
"392",19.989,1.399,28.527,58.838,0.25,449.85,0.373291621372678,1.00362369828314,NA,NA,NA
"393",20.073,1.407,28.525,58.834,0.246,448.353,0.372049390501954,1.00355333520968,NA,NA,NA
"394",20.172,1.407,28.528,58.834,0.243,446.856,0.370807159631231,1.00365887981987,NA,NA,NA
"395",20.309,1.407,28.527,58.84,0.244,445.359,0.369564928760508,1.00362369828314,446.321571428571,28.5288571428571,1.00368903542278
"396",20.382,1.403,28.532,58.84,0.24,444.611,0.368944228231916,1.00379960596679,NA,NA,NA
"397",20.4,1.407,28.532,58.842,0.239,444.611,0.368944228231916,1.00379960596679,NA,NA,NA
"398",20.501,1.407,28.531,58.842,0.246,444.611,0.368944228231916,1.00376442443006,NA,NA,NA
"399",20.536,1.415,28.531,58.844,0.248,443.862,0.368322697889784,1.00376442443006,NA,NA,NA
"400",20.575,1.415,28.531,58.842,0.245,442.365,0.367080467019061,1.00376442443006,442.472285714286,28.5304285714286,1.00374432069479
"401",20.609,1.419,28.529,58.842,0.245,441.617,0.36645976649047,1.0036940613566,NA,NA,NA
"402",20.666,1.415,28.53,58.84,0.247,440.12,0.365217535619746,1.00372924289333,NA,NA,NA
"403",20.742,1.419,28.529,58.838,0.245,440.12,0.365217535619746,1.0036940613566,NA,NA,NA
"404",20.787,1.419,28.529,58.832,0.245,437.126,0.3627330738783,1.0036940613566,NA,NA,NA
"405",20.844,1.415,28.53,58.834,0.249,437.126,0.3627330738783,1.00372924289333,438.302142857143,28.5284285714286,1.00367395762133
"406",20.913,1.411,28.527,58.828,0.25,438.623,0.363975304749023,1.00362369828314,NA,NA,NA
"407",20.994,1.415,28.528,58.828,0.251,437.874,0.363353774406891,1.00365887981987,NA,NA,NA
"408",21.088,1.415,28.526,58.824,0.254,437.126,0.3627330738783,1.00358851674641,NA,NA,NA
"409",21.159,1.419,28.526,58.842,0.258,438.623,0.363975304749023,1.00358851674641,NA,NA,NA
"410",21.266,1.411,28.529,58.846,0.256,437.126,0.3627330738783,1.0036940613566,435.521857142857,28.5294285714286,1.00370913915806
"411",21.355,1.415,28.528,58.85,0.256,434.88,0.360869312665444,1.00365887981987,NA,NA,NA
"412",21.44,1.411,28.535,58.852,0.255,433.383,0.359627081794721,1.00390515057698,NA,NA,NA
"413",21.549,1.411,28.534,58.852,0.253,429.641,0.356521919524683,1.00386996904025,NA,NA,NA
"414",21.636,1.411,28.533,58.85,0.248,427.395,0.354658158311827,1.00383478750352,NA,NA,NA
"415",21.751,1.415,28.535,58.838,0.246,425.15,0.352795226912513,1.00390515057698,426.646857142857,28.533,1.00383478750352
"416",21.84,1.407,28.535,58.828,0.244,425.15,0.352795226912513,1.00390515057698,NA,NA,NA
"417",21.984,1.403,28.528,58.842,0.24,423.653,0.351552996041789,1.00365887981987,NA,NA,NA
"418",22.122,0.806,28.531,58.846,0.24,422.156,0.350310765171066,1.00376442443006,NA,NA,NA
"419",22.262,1.014,28.532,58.848,0.24,421.407,0.349689234828934,1.00379960596679,NA,NA,NA
"420",22.376,1.131,28.535,58.842,0.24,419.91,0.348447003958211,1.00390515057698,417.664714285714,28.533,1.00383478750352
"421",22.498,1.199,28.536,58.852,0.238,416.916,0.345962542216764,1.00394033211371,NA,NA,NA
"422",22.583,1.243,28.534,58.85,0.239,412.425,0.342235849604594,1.00386996904025,NA,NA,NA
"423",22.649,1.271,28.535,58.844,0.24,407.186,0.337888456463833,1.00390515057698,NA,NA,NA
"424",22.718,1.303,28.534,58.846,0.237,402.695,0.334161763851663,1.00386996904025,NA,NA,NA
"425",22.77,1.315,28.532,58.844,0.237,400.449,0.332298002638807,1.00379960596679,403.977857142857,28.5331428571429,1.00383981343734
"426",22.783,1.335,28.534,58.842,0.236,398.952,0.331055771768084,1.00386996904025,NA,NA,NA
"427",22.799,1.343,28.533,58.848,0.236,401.946,0.33354023350953,1.00383478750352,NA,NA,NA
"428",22.841,1.355,28.53,58.848,0.261,404.192,0.335403994722386,1.00372924289333,NA,NA,NA
"429",22.904,1.363,28.532,58.846,0.276,405.689,0.336646225593109,1.00379960596679,NA,NA,NA
"430",23.026,2.3335,28.5415,58.863,0.2745,470.4345,0.390372918205279,1.00413383056572,415.472785714286,28.5340714285714,1.00387248200716
"431",23.144,1.395,28.531,58.842,0.272,409.431,0.339751387863147,1.00376442443006,NA,NA,NA
"432",23.325,1.407,28.537,58.848,0.266,408.683,0.339130687334556,1.00397551365044,NA,NA,NA
"433",23.522,1.419,28.534,58.852,0.259,407.934,0.338509156992424,1.00386996904025,NA,NA,NA
"434",23.638,1.423,28.536,58.85,0.256,405.689,0.336646225593109,1.00394033211371,NA,NA,NA
"435",23.754,1.423,28.536,58.846,0.253,403.443,0.334782464380254,1.00394033211371,399.807714285714,28.535,1.00390515057698
"436",23.841,1.415,28.535,58.848,0.25,398.204,0.330435071239493,1.00390515057698,NA,NA,NA
"437",23.949,1.407,28.535,58.852,0.247,390.719,0.324223916885876,1.00390515057698,NA,NA,NA
"438",23.988,1.407,28.532,58.854,0.242,383.982,0.31863346306085,1.00379960596679,NA,NA,NA
"439",24.051,1.403,28.54,58.856,0.238,379.491,0.31490677044868,1.00408105826062,NA,NA,NA
"440",24.095,1.403,28.532,58.856,0.239,380.988,0.316149001319404,1.00379960596679,386.762285714286,28.5364285714286,1.00395540991516
"441",24.184,1.407,28.538,58.856,0.242,385.479,0.319875693931574,1.00401069518717,NA,NA,NA
"442",24.278,1.415,28.538,58.854,0.249,392.216,0.325466147756599,1.00401069518717,NA,NA,NA
"443",24.403,1.411,28.54,58.85,0.252,394.461,0.327329079155914,1.00408105826062,NA,NA,NA
"444",24.577,2.608,28.541,58.865,0.26,485.7785,0.403105577176808,1.00411623979735,NA,NA,NA
"445",24.732,1.407,28.538,58.854,0.253,395.958,0.328571310026637,1.00401069518717,404.726357142857,28.5378571428571,1.00400566925335
"446",24.786,1.403,28.535,58.852,0.251,394.461,0.327329079155914,1.00390515057698,NA,NA,NA
"447",24.881,1.403,28.535,58.852,0.248,389.222,0.322981686015152,1.00390515057698,NA,NA,NA
"448",24.924,1.407,28.538,58.856,0.244,380.988,0.316149001319404,1.00401069518717,NA,NA,NA
"449",24.971,1.407,28.539,58.856,0.241,375,0.31118007783651,1.0040458767239,NA,NA,NA
"450",24.987,1.407,28.538,58.858,0.241,373.503,0.309937846965787,1.00401069518717,380.881285714286,28.5367142857143,1.0039654617828
"451",25.007,1.407,28.535,58.856,0.241,376.497,0.312422308707234,1.00390515057698,NA,NA,NA
"452",25.042,1.411,28.534,58.854,0.247,383.234,0.318012762532259,1.00386996904025,NA,NA,NA
"453",25.104,1.407,28.538,58.856,0.252,387.725,0.321739455144429,1.00401069518717,NA,NA,NA
"454",25.226,1.411,28.537,58.852,0.254,392.216,0.325466147756599,1.00397551365044,NA,NA,NA
"455",25.375,1.407,28.535,58.854,0.255,393.713,0.326708378627322,1.00390515057698,390.077428571429,28.537,1.00397551365044
"456",25.497,1.415,28.537,58.856,0.256,395.21,0.327950609498046,1.00397551365044,NA,NA,NA
"457",25.682,1.411,28.538,58.856,0.254,392.216,0.325466147756599,1.00401069518717,NA,NA,NA
"458",25.817,1.415,28.54,58.858,0.249,386.228,0.320497224273706,1.00408105826062,NA,NA,NA
"459",25.924,1.411,28.541,58.858,0.245,380.24,0.315528300790812,1.00411623979735,NA,NA,NA
"460",26.039,1.411,28.537,58.86,0.248,372.754,0.309316316623655,1.00397551365044,375.748571428571,28.5397142857143,1.00407100639299
"461",26.093,1.415,28.539,58.862,0.248,367.515,0.304968923482893,1.0040458767239,NA,NA,NA
"462",26.166,1.411,28.541,58.862,0.249,365.269,0.303105162270038,1.00411623979735,NA,NA,NA
"463",26.19,1.415,28.542,58.866,0.246,366.018,0.30372669261217,1.00415142133408,NA,NA,NA
"464",26.233,1.411,28.542,58.866,0.244,366.766,0.304347393140761,1.00415142133408,NA,NA,NA
